stasjonsnr,Stasjonsnavn,Måleparameter,Versjon,Målested,Stasjontype,Status (i drift/nedlagt),Målestart (dato),Data kontrollert fra (dato),Data kontrollert til (dato),Evt. nedlagt (dato),Normal årsavrenning (l/s km2),Totalt feltareal (km2),"Bratthet (1085-gradient, m/km)",Myrprosent,Effektiv sjøprosent,Jordbruksprosent,Skogprosent,Innsjøprosent,Snaufjellprosent,Urbantareal prosent,Breprosent,Elvegradient (m/km),Elvelengde (km),Elvenavnhierarki,Elvetetthet (m/km),Vassdragsomr. nr.,Vassdragsomr. navn,Reguleringsgrad areal,"Reguleringsgrad mag,",Måleparameter kode,Høyde 10 persentil (m),Høyde 90 persentil (m),Medianhøyde (m),Høyeste punkt (m),Laveste punkt (m),Høyde over havet (m),ObjektID
68.2.0,Havelandselv,Vannføring,1,Ikke angitt,Forvaltningsstasjon,I drift,23674.583333333332,1998-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,21,63.18,0.25,0.92,2.79,33.22,4.6100000000000003,49.92,0,0,68.05,7.26,Nordgulelva,1958.92,068,Sognesjøen sør,0,0,1001,139,642,514,721,0,12,10479
41.8.0,Hellaugvatn,Vannføring,1,Innsjø,Konsesjonspålagt stasjon,I drift,29887.583333333332,1981-10-28T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,27.49,80.45,0.52,2,0,10.57,8.25,79.89,0,0,73.08,10.67,Etnevassdraget,2898.02,041,Etnevassdraget/Ålfjorden og Etnefjorden,0,0,1001,579,1123,935,1264,271,271,9450
27.24.0,Helleland,Vannføring,1,Ikke angitt,Konsesjonspålagt stasjon,I drift,28126.583333333332,1977-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,184.72,12.65,1.1100000000000001,0.95,4.17,22.46,8.5399999999999991,48.31,0.03,0,20.45,30.66,Hellelandselva,1833.55,027,Bjerkreimvassdraget/kyst Sokndal-Ogna,0.76,0.06,1001,270,735,619,904,77,86,8596
205.8.0,Helligskogen,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,30230.583333333332,1982-10-06T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,371.08,11.66,1.33,1.0900000000000001,0,6.87,6.72,81.010000000000005,0,0,13.88,44.47,Skibotnvassdraget,1141.1500000000001,205,Skibotnvassdraget/Lyngen: Skibotn-Kåfjorden,0.84,0,1001,565,1103,860,1407,313,317,17169
81.1.0,Hersvikvatn (Hagevatnet),Vannføring,1,Innsjø,Forvaltningsstasjon,I drift,12420.583333333334,1934-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,7.13,0,1.66,19.420000000000002,0,10.51,20.059999999999999,12.41,0,0,13.2,3.11,Hageelva,1148.76,081,Solund kommune,0,0,1001,22,327,71,455,19,24,12102
50.11.0,Høel,Vannføring,1,Elv - kunstig profil,Konsesjonspålagt stasjon,I drift,24971.583333333332,1968-05-13T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,594.1,9.92,8.49,0.51,0.11,2.83,7.78,76.19,0,3.92,11.03,62.48,Eidfjordvassdraget,4202.0600000000004,050,"Eidfjordvassdraget, Kinso og Sima/kyst Krossanes-Osafjorden",0.85,0.64,1001,1046,1502,1256,1849,663,680,9870
3.22.0,Høgfoss,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,28026.583333333332,1976-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,299.62,3.45,1.19,0.56000000000000005,19.57,70.989999999999995,2.4300000000000002,0,1.57,0,3.23,62.63,Mossevassdraget,1775.78,003,Mossevassdraget/kyst Onsøy-Son,0,0,1001,110,253,176,348,42,40,3297
196.26.0,Høgskarhus,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,30456.583333333332,1983-05-20T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,862.74,11.28,4.72,0.04,0.03,17.04,3,71.599999999999994,0,0.39,17.38,44.93,Divielva/Målselvvassdraget,1432.21,196,Målselvvassdraget/Malangen,0.06,0,1001,561,1224,837,1710,137,151,16966
123.28.0,Hokfossen,Vannføring,1,Ikke angitt,"Privat, ikke pålagt",I drift,34709.583333333336,2003-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,8.06,23.44,20.6,1.25,0,75.349999999999994,3.94,0,0,0,37.590000000000003,4.95,Vikelva,2023.47,123,Nidelvvassdraget/Strindfjorden,0,0,1001,297,419,361,514,252,255,14068
50.1.0,Hølen,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,8402.5833333333339,1923-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,231.38,20.91,0.5,2,0,1.71,8.69,87.99,0,0.22,28.65,46.43,Kinso,2296.8000000000002,050,"Eidfjordvassdraget, Kinso og Sima/kyst Krossanes-Osafjorden",0.97,0,1001,1044,1465,1338,1688,121,130,9841
12.171.0,Hølervatn,Vannføring,1,Innsjø,Forvaltningsstasjon,I drift,25136.583333333332,1968-10-25T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,79.400000000000006,12.04,17.91,2.4,0.25,61.22,7.44,8.24,0,0,15.72,18.38,Hølera/Drammensvassdraget,1382.81,012,Drammensvassdraget/Drammensfjorden vest,0,0,1001,821,1081,924,1202,779,780,4329
206.2.0,Holm bru,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,22583.583333333332,1961-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,345.29,30.11,0.67,0.77,0.37,4.6399999999999997,8.76,84.64,0,0,28.25,39.71,Kåfjordvassdraget,1177.8900000000001,206,"Kåfjordvassdraget/Lyngen øst, Uløya, Kågen og Skjervøya",0.66,0.36,1001,765,1109,1009,1320,24,27,17199
15.61.0,Holmfoss i Numedalslågen,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,25679.583333333332,1970-04-21T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,5202.37,4.4800000000000004,6.45,0.49,2.25,48.08,7.74,32.43,0.19,0,3.68,336.92,Numedalslågen,1817.33,015,Numedalslågen og Siljanvassdraget/kyst Sandefjord-Mølen,0.94,0.33,1001,351,1302,998,1538,6,11,5575
84.20.0,Holsenvatn,Vannføring,1,Ikke angitt,Forvaltningsstasjon,I drift,30499.583333333332,1983-07-02T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,71.48,62.77,3.72,5.04,2.65,34.26,6.21,48.12,0,0,68.150000000000006,14.19,Holsaelva/Jølstra,1558.14,084,Jølstra/Førdefjorden,0.19,0,1001,221,1057,733,1426,131,135,12275
25.6.0,Homstølvatn ndf.,Vannføring,1,Ikke angitt,Konsesjonspålagt stasjon,I drift,33967.583333333336,1992-12-29T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,725.34,6.01,2.34,1.84,0.02,2.61,17.82,76.900000000000006,0,0,10.4,89.2,Kvina,3035.21,025,Kvina/Fedafjorden,1,0.74,1001,789,1229,973,1431,453,450,8228
89.1.0,Hornindalsvatn,Vannføring,1,Innsjø,Forvaltningsstasjon,I drift,92.583333333333329,1900-04-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,379.72,9.61,3.42,10.55,3.42,42.79,14.89,31.51,0.06,0.28000000000000003,19.47,48.12,Hornindalsvassdraget,3450.26,089,Hornindalvassdraget/Nordfjord nord,0.08,0.01,1001,53,1034,564,1568,53,53,12747
16.193.0,Hørte,Vannføring,1,Ikke angitt,Konsesjonspålagt stasjon,I drift,28126.583333333332,1977-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,156.63,10.59,2.64,0.28999999999999998,0.82,78.75,3.52,12.92,0,0,29.58,27.59,Hørteelva/Bøelva/Skiensvassdraget,1760.81,016,Skiensvassdraget/Langesundsfjorden,0,0,1001,289,946,559,1200,89,92,6261
84.11.0,Hovefoss,Vannføring,2,Ikke angitt,Forvaltningsstasjon,I drift,23340.583333333332,1998-01-21T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,233.74,22.17,6.32,0.47,3.33,32.57,5.14,49.77,0,7.0000000000000007E-2,26.24,42.87,Nausta,2024.75,084,Jølstra/Førdefjorden,0,0,1001,264,1083,671,1471,11,80,12249
122.17.0,Hugdal bru,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,26480.583333333332,1972-06-30T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,545.94000000000005,21.09,16.899999999999999,0.01,6.34,53.32,1.55,19.64,0.1,0,22.02,45.46,Sokna/Gaula,1771.4,122,Gaula/kyst Viggjaneset-Flakk,0,0,1001,464,965,641,1255,126,135,13946
2.269.0,Hummelvoll,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,22811.583333333332,1962-06-14T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,2419.73,2.06,11.53,0.86,2.16,40.42,7.35,28.37,0.11,0,2.65,103.35,Glommavassdraget,1797.84,002,Glommavassdraget/Hvaler og Singlefjorden,0.72,0.15,1001,707,1077,854,1594,587,591,841
103.20.0,Isa v/Morstøl bru,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,26411.583333333332,1972-04-22T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,44.4,82.25,0.33,0.24,0.47,18.55,2.17,72.959999999999994,0,4.51,98.51,12.55,Isavassdraget,1157.47,103,Rauma/Romsdalsfjorden,0,0,1001,352,1396,990,1726,108,103,13041
203.2.0,Jægervatn,Vannføring,1,Ikke angitt,Forvaltningsstasjon,I drift,32414.583333333332,1988-09-28T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,93.75,13.33,7.67,7.83,0.47,28.69,10.41,44.6,0,4.6500000000000004,33.21,15.21,Jægerelva,1227.71,203,Lakselva/Ullsfjorden og Sørfjorden,0,0,1001,26,1016,294,1543,3,3,17100
12.286.0,Jaren ndf.,Vannføring,3,Ikke angitt,Forvaltningsstasjon,I drift,19054.583333333332,1956-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,112.91,4.2699999999999996,0.31,1.2,38.15,47.48,2.34,0,2.64,0,15.33,23.42,Vigga/Randselva/Drammensvassdraget,1394.99,012,Drammensvassdraget/Drammensfjorden vest,0,0,1001,257,557,443,769,198,200,4542
26.26.0,Jogla,Vannføring,2,Ikke angitt,Konsesjonspålagt stasjon,I drift,Ikke angitt,1999-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,31.12,46.21,0.54,0.1,0,3.01,3.2,91.98,0,0,43.44,10.36,Jogla/Sira,2643.97,026,Sira og Sokna/kyst Hidra-Sokndal,0,0,1001,842,1161,1048,1193,600,598,8401
151.21.0,Joibakken,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,26573.583333333332,1972-10-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,2623.11,6.3,6.18,0.38,0.66,39.08,5.66,37.9,0.02,0.47,7.81,120.59,Vefsna,1878.23,151,Vefsna/Vefsnfjorden sør,0.06,0,1001,413,1108,769,1692,55,60,15103
84.15.0,Jølstervatn ndf.,Vannføring,1,Ikke angitt,Konsesjonspålagt stasjon,I drift,18872.583333333332,1951-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,384.84,4.78,2.42,10.23,3.04,23.45,11.74,46.48,0.06,5.97,26.52,39.590000000000003,Jølstra,1584.45,084,Jølstra/Førdefjorden,1,0.09,1001,202,1318,758,1647,199,200,12263
15.21.0,Jondalselv,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,34271.583333333336,1993-10-29T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,126.87,22.26,5.03,0.25,1.32,77.209999999999994,3.46,9.4600000000000009,0,0,22.75,29.23,Jondalselva/Numedalslågen,2085.2399999999998,015,Numedalslågen og Siljanvassdraget/kyst Sandefjord-Mølen,0,0,1001,388,766,606,921,223,228,5488
163.6.0,Jordbrufjell,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,16681.583333333332,1945-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,70.06,14.05,8.77,1.38,0,17.3,5.57,60.58,0,0,21.9,21.64,Russåga/Saltdalsvassdraget,2855.38,163,Saltelva/Skjerstadfjorden og Saltdalsfjorden sør,0,0,1001,512,857,693,1016,437,435,16115
163.5.0,Junkerdalselv,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,13759.583333333334,1937-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,421.98,25.57,0.94,0.04,0.37,18.95,2.4500000000000002,66.31,0,0.51,25.01,40.47,Junkerdalselva/Saltdalsvassdraget,1662.81,163,Saltelva/Skjerstadfjorden og Saltdalsfjorden sør,0,0,1001,515,1274,922,1700,111,110,16111
61.8.0,Kaldåen,Vannføring,1,Elv - kunstig profil,Konsesjonspålagt stasjon,I drift,31297.583333333332,1985-09-07T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,15.34,51.01,0.9,0.1,0,5.08,2.95,91.02,0,0,59.28,7.89,Kaldåni/Bergsdalsvassdraget,3011.65,061,Bergsdalsvassdraget/kyst Salhus-Dale,0,0,1001,788,1021,915,1128,594,590,10211
170.5.0,Kaldvågvatn,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,31729.583333333332,1986-11-13T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,12.76,66.48,7.6,17.11,0,51.11,18.7,3.49,0,0,70.400000000000006,4.67,Skjevågelva,1271.95,170,Sagelvvassdraget/ytre del av Hamarøy kommune,0,0,1001,39,326,150,416,39,40,16471
33.4.0,Kalltveit i Årdal,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,37257.583333333336,2002-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,307.38,21.79,0.85,1.74,0.4,4.6399999999999997,15.41,75.650000000000006,0,0,24.64,45.09,Årdalselva,-999,033,Årdalselva/Årdalsfjorden,0.82,0.62,1001,820,1160,1020,1262,71,80,8910
247.3.0,Karpelva,Vannføring,1,Ikke angitt,Konsesjonspålagt stasjon,I drift,30937.583333333332,1984-09-12T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,128.88999999999999,10.44,13.37,0.37,0.32,52.8,5.52,11.58,0,0,10.48,24.91,Karpelva,1266.73,247,Grense Jakobselv/Varangerfjorden øst,0,0,1001,123,289,215,405,19,18,17933
19.73.0,Kilåi bru,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,24838.583333333332,1968-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,63.66,20.85,7.09,2.44,0,54.37,9.1300000000000008,11.73,0,0,24.93,17.97,Kilåi/Fyresdalsåna/Arendalsvassdraget,2009,019,Arendalsvassdraget/kyst Moland-Homborsund,0,0,1001,602,849,700,921,319,270,7157
16.194.0,Kilen,Vannføring,1,Ikke angitt,Forvaltningsstasjon,I drift,32696.583333333332,1989-07-07T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,118.08,16.100000000000001,3.09,0.89,0.46,81.02,5.15,8.4499999999999993,0,0,18.86,24.02,Kileåi/Vest-vassdraget/Skiensvassdraget,1962.55,016,Skiensvassdraget/Langesundsfjorden,0,0,1001,273,781,539,1073,118,119,6268
62.15.0,Kinne,Vannføring,1,Elv - naturlig profil,"Privat, ikke pålagt",I drift,30441.583333333332,1983-05-05T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,511.38,21.48,3.1,0.05,1.04,27.43,3.52,61.6,7.0000000000000007E-2,0.42,23.66,51.35,Raundalselvi/Vossovassdraget,3042.53,062,Vossovassdraget/Bolstadfjorden,0,0,1001,579,1386,1074,1603,84,80,10279
16.23.0,Kirkevoll bru,Vannføring,3,Ikke angitt,Konsesjonspålagt stasjon,I drift,36526.583333333336,2000-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,3841.9,7.23,6.71,2.2200000000000002,0.32,24,11.29,55.51,0.06,0.01,6.51,175.62,Skiensvassdraget,2027.31,016,Skiensvassdraget/Langesundsfjorden,0.98,0.55000000000000004,1001,746,1410,1239,1870,177,180,5899
212.11.0,Kista,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,26087.583333333332,1971-05-27T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,6181.8,1.1499999999999999,16.059999999999999,0.37,0.06,35.799999999999997,7.6,31.79,0.01,0,2.15,213.53,Altavassdraget,1135.29,212,Altavassdraget/Altafjorden,0.96,0.05,1001,410,625,479,1086,38,43,17388
12.228.0,Kistefoss,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,5932.583333333333,1916-03-28T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,3702.93,5.2,9.58,3.83,5.25,64.45,7.51,6.91,0.31,0,5.59,184.71,Randselva/Drammensvassdraget,1454.12,012,Drammensvassdraget/Drammensfjorden vest,1,0.38,1001,286,1053,687,1681,117,115,4458
123.31.0,Kjeldstad i Garbergelva,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,4750.583333333333,1912-11-23T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,142.97999999999999,15.18,14.96,0.12,0.43,43.23,2.61,34.770000000000003,0,0,20.62,33.299999999999997,Garbergselva/Nidelvvassdraget,-999,123,Nidelvvassdraget/Strindfjorden,0,0,1001,403,876,591,1162,193,172,14092
163.7.0,Kjemåvatn,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,25447.583333333332,1969-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,36.39,32.840000000000003,1.58,7.23,0,4.78,8.19,82.54,0,0.06,27.31,12.3,Kjemåga/Saltdalsvassdraget,1661.27,163,Saltelva/Skjerstadfjorden og Saltdalsfjorden sør,0,0,1001,640,1276,944,1503,626,625,16121
244.5.0,Kjerringvatn,Vannføring,1,Innsjø,Konsesjonspålagt stasjon,I drift,37921.583333333336,2003-10-27T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,22.65,11.66,6.99,7.75,0,0,15.04,77.95,0,0,13.91,7.55,Gærretjåkka/Gallotjohka/Neidenvassdraget,2260.44,244,Neidenvassdraget/Munkfjorden,1,0,1001,282,388,327,431,274,274,17888
22.4.0,Kjølemo,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,-1245.4166666666667,NA,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,1757.7,7.9,6.12,0.39,1.37,47.07,8.32,33.07,0.05,0,7.1,124.12,Mandalselva,2078.44,022,Mandalselva/kyst Flekkerøy-Mandal by,0.85,0.16,1001,255,934,628,1161,5,20,8017
25.32.0,Knabåni,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,34031.583333333336,1993-03-03T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,46,40.56,4.8899999999999997,0.52,0.47,15.83,5.81,65.67,0,0,34.369999999999997,16.18,Knabeåni/Kvina,2244.02,025,Kvina/Fedafjorden,0,0.02,1001,546,905,773,987,372,390,8288
2.142.0,Knappom,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,6177.583333333333,1916-11-28T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,1643.02,3.77,15.92,0.09,2.19,72.78,2.23,0,0.02,0,4.8899999999999997,116.83,Flisa/Glommavassdraget,1135.92,002,Glommavassdraget/Hvaler og Singlefjorden,0,0,1001,287,588,438,807,158,166,532
303.2.0,Kobvatn,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,28375.583333333332,1977-09-07T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,82.7,2.4700000000000002,0,16.64,0,0,23.91,62.81,0,13.39,7.99,16.760000000000002,Siddisjaurevassdraget/Vietasätno/Luleälven,1628.37,303,Luleelven,0,0,1001,720,1229,839,1729,690,690,17938
12.200.0,Kolbjørnshus,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,28602.583333333332,1978-04-22T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,2063.4899999999998,10.24,14.14,7.0000000000000007E-2,2.19,58.5,3.99,12.39,0.09,0,10.09,100.56,Randselva/Drammensvassdraget,1405.69,012,Drammensvassdraget/Drammensfjorden vest,0.52,0.22,1001,568,1110,905,1681,140,150,4398
12.113.0,Kråkefjord ndf.,Vannføring,2,Ikke angitt,"Privat, ikke pålagt",I drift,11202.583333333334,1976-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,703.88,14.82,7.6,1.17,2.5,71.66,4.5999999999999996,10.01,0.05,0,16.88,62.78,Simoa/Drammensvassdraget,1673.68,012,Drammensvassdraget/Drammensfjorden vest,1,0.09,1001,282,1077,697,1465,102,103,4164
2.279.0,Kråkfoss,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,24189.583333333332,1966-03-23T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,435.21,8.68,4.34,0.37,10.83,75.510000000000005,4.3499999999999996,0.02,3.01,0,9.0299999999999994,65.42,Leira/Nitelva/Glommavassdraget,1534.28,002,Glommavassdraget/Hvaler og Singlefjorden,0,0,1001,196,655,466,811,121,124,871
2.280.0,Kringlerdal,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,24201.583333333332,1966-04-04T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,265.58,10.69,5.69,0.96,2.8,85,5.83,0.04,0.3,0,11.38,47.89,Leira/Nitelva/Glommavassdraget,1468.17,002,Glommavassdraget/Hvaler og Singlefjorden,0,0,1001,324,687,552,811,170,180,882
75.23.0,Krokenelv,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,23852.583333333332,1965-04-20T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,45.92,79.59,0.32,0.05,0.04,18.34,1.08,77.47,0,0,83.45,14.69,Krokadalselvi,1148.07,075,Fortunvassdraget/Lusterfjorden øst og nord,0,0,1001,725,1321,1179,1464,13,15,11445
2.616.0,Kuggerud,Vannføring,1,Ikke angitt,Forvaltningsstasjon,I drift,28198.583333333332,1977-03-14T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,48.3,8.2899999999999991,11.44,1.1399999999999999,0.13,85.13,3.18,0,0,0,12.69,20.260000000000002,Kugga/Oppstadåa/Glommavassdraget,1238.45,002,Glommavassdraget/Hvaler og Singlefjorden,0,0,1001,315,462,388,506,165,170,1568
123.34.0,Kulset bru,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,31413.583333333332,1986-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,2052.04,8.64,12.78,1.31,0.89,26.43,6.73,47.04,0.02,0,9.77,105.22,Nidelvvassdraget,2075.9299999999998,123,Nidelvvassdraget/Strindfjorden,0.9,0.42,1001,509,1134,810,1789,160,159,14103
213.4.0,Kvalsund,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,28734.583333333332,1978-09-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,124.8,18.84,1.58,1.02,0.01,2,6.82,83.16,0,0,18.399999999999999,20.38,Kvalsundelva,1661.13,213,Repparfjordvassdraget/Vargsundet og Sammelsund,0,0,1001,185,574,401,708,12,30,17598
36.52.0,Kvanndalså,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,36342.583333333336,1999-07-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,68.94,38.94,0.12,0.25,0,3.46,5.76,85.66,0,0.12,40.61,17.53,Roaldkvamsåna/Suldalsvassdraget,2808.82,036,Suldalsvassdraget/Sandsfjorden sør og Hylsfjorden,0.1,0.1,1001,930,1525,1355,1651,635,638,9222
2.439.0,Kvarstadseter,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,29049.583333333332,1979-07-13T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,375.06,8.84,29.46,0.05,0.28999999999999998,40.76,2.72,16.7,0,0,11.83,39.22,Åsta/Glommavassdraget,1339.02,002,Glommavassdraget/Hvaler og Singlefjorden,0,0,1001,768,1043,922,1191,668,665,1292
16.140.0,Kvenna,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,31778.583333333332,1987-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,821.46,3.51,5.32,1.1100000000000001,0,1.33,10.59,82.58,0,0.04,6.24,61.22,Skiensvassdraget,2495.58,016,Skiensvassdraget/Langesundsfjorden,0,0,1001,1193,1444,1342,1621,938,935,6171
36.31.0,Kvilldal,Vannføring,1,Elv - kunstig profil,Konsesjonspålagt stasjon,I drift,31224.583333333332,1985-06-26T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,80.989999999999995,82.8,1.18,0.5,0.51,18.93,6.06,71.48,0,0,81.72,14.83,Kvilldalsåna/Suldalsvassdraget,3077.47,036,Suldalsvassdraget/Sandsfjorden sør og Hylsfjorden,0.84,0.03,1001,642,1253,1058,1424,93,96,9165
2.213.0,Kvisla Bruk,Vannføring,1,Elv - naturlig profil,Konsesjonspålagt stasjon,I drift,10228.583333333334,1928-01-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,162.37,6.49,9.81,5.54,7.36,71.569999999999993,6.42,0,0.18,0,9.26,27.32,Moelva/Vorma-Lågen/Glommavassdraget,1266.3699999999999,002,Glommavassdraget/Hvaler og Singlefjorden,0.95,0.22,1001,351,597,479,705,315,320,692
168.3.0,Lakså bru,Vannføring,1,Elv - naturlig profil,Forvaltningsstasjon,I drift,19541.583333333332,1953-07-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,26.67,10.72,5.4,7.38,0,49.92,10.199999999999999,23.1,0,0,24.6,8.58,Lakså,1960.9,168,Nordfolda,0,0,1001,44,612,248,934,19,19,16454
151.28.0,Laksfors,Vannføring,1,Ikke angitt,Konsesjonspålagt stasjon,I drift,19299.583333333332,1952-11-01T14:00:00Z,2023-12-31T14:00:00Z,Ikke angitt,Ikke angitt,3653.4,6.08,6.23,0.22,0.6,39.58,5.95,38.21,0.03,0.39,7.03,137.62,Vefsna,1984.44,151,Vefsna/Vefsnfjorden sør,0.09,0,1001,392,1071,753,1692,35,38,15116
